Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
   -0.5137433661,     -1.352243147,    0.06018525726,     0.8109617319,    -0.3105686276,   -0.04490538568,     0.4296599098, -6.540824385e+12,  6.325507737e+11, -2.577662953e+13,  6.533508086e+12, -5.771193831e+12,   4.66617489e+13,  4.067217229e+12,            52.81
    -0.505625176,     -1.355326672,     0.0597363058,     0.8126718559,    -0.3061346414,   -0.04488465061,     0.4295644957,   -6.5799507e+12,  6.051233091e+11, -2.592875469e+13,  6.599111933e+12, -5.777382487e+12,  4.692027511e+13,   4.09182515e+12,            52.82
   -0.4974900179,     -1.358365806,    0.05928756932,     0.8143553124,    -0.3016905371,    -0.0448623913,     0.4294690827, -6.619110222e+12,  5.773515672e+11, -2.608173536e+13,  6.665107211e+12, -5.783295149e+12,  4.718032685e+13,  4.116580595e+12,            52.83
   -0.4893381588,     -1.361360449,    0.05883906306,     0.8160120299,    -0.2972365047,   -0.04483860799,     0.4293736716,  -6.65830065e+12,   5.49233947e+11, -2.623557513e+13,  6.731494241e+12, -5.788928366e+12,  4.744191268e+13,  4.141484331e+12,            52.84
   -0.4811698666,     -1.364310504,    0.05839080224,     0.8176419389,    -0.2927727346,   -0.04481330103,     0.4292782629, -6.697519656e+12,  5.207688606e+11,  -2.63902776e+13,  6.798273319e+12,  -5.79427867e+12,  4.770504122e+13,  4.166537126e+12,            52.85
   -0.4729854097,     -1.367215872,    0.05794280212,     0.8192449714,    -0.2882994182,   -0.04478647084,     0.4291828573, -6.736764893e+12,  4.919547345e+11, -2.654584637e+13,  6.865444721e+12,  -5.79934258e+12,  4.796972112e+13,  4.191739753e+12,            52.86
    -0.464785057,     -1.370076461,     0.0574950779,      0.820821061,    -0.2838167472,   -0.04475811796,     0.4290874554, -6.776033989e+12,   4.62790009e+11, -2.670228504e+13,  6.933008697e+12, -5.804116596e+12,  4.823596105e+13,  4.217092986e+12,            52.87
   -0.4565690785,     -1.372892177,    0.05704764483,     0.8223701432,    -0.2793249139,     -0.044728243,     0.4289920579, -6.815324551e+12,   4.33273139e+11, -2.685959723e+13,  7.000965473e+12, -5.808597206e+12,  4.850376973e+13,  4.242597603e+12,            52.88
   -0.4483377444,     -1.375662929,    0.05660051811,      0.823892155,    -0.2748241113,   -0.04469684668,     0.4288966653, -6.854634165e+12,  4.034025939e+11, -2.701778654e+13,  7.069315251e+12,  -5.81278088e+12,  4.877315592e+13,  4.268254381e+12,            52.89
   -0.4400913258,      -1.37838863,    0.05615371296,     0.8253870351,     -0.270314533,   -0.04466392981,     0.4288012784, -6.893960392e+12,  3.731768583e+11, -2.717685657e+13,  7.138058211e+12, -5.816664074e+12,   4.90441284e+13,  4.294064104e+12,             52.9
   -0.4318300943,     -1.381069191,    0.05570724458,     0.8268547242,    -0.2657963728,    -0.0446294933,     0.4287058977, -6.933300774e+12,  3.425944318e+11, -2.733681093e+13,  7.207194506e+12, -5.820243228e+12,    4.9316696e+13,  4.320027555e+12,            52.91
   -0.4235543221,     -1.383704529,    0.05526112816,     0.8282951642,    -0.2612698253,   -0.04459353815,     0.4286105238, -6.972652829e+12,  3.116538292e+11, -2.749765325e+13,  7.276724266e+12, -5.823514768e+12,  4.959086758e+13,  4.346145522e+12,            52.92
   -0.4152642821,      -1.38629456,    0.05481537888,     0.8297082992,    -0.2567350855,   -0.04455606545,     0.4285151574, -7.012014054e+12,  2.803535812e+11, -2.765938712e+13,  7.346647594e+12, -5.826475106e+12,  4.986665204e+13,  4.372418794e+12,            52.93
   -0.4069602474,     -1.388839204,    0.05437001191,     0.8310940747,    -0.2521923489,   -0.04451707639,     0.4284197991, -7.051381924e+12,  2.486922344e+11, -2.782201617e+13,  7.416964569e+12, -5.829120636e+12,  5.014405831e+13,  4.398848163e+12,            52.94
   -0.3986424919,     -1.391338381,     0.0539250424,     0.8324524381,    -0.2476418112,   -0.04447657226,     0.4283244496, -7.090753892e+12,  2.166683514e+11,   -2.7985544e+13,  7.487675246e+12, -5.831447742e+12,  5.042309536e+13,  4.425434423e+12,            52.95
   -0.3903112901,     -1.393792015,    0.05348048551,     0.8337833385,     -0.243083669,   -0.04443455442,     0.4282291094, -7.130127392e+12,  1.842805113e+11, -2.814997424e+13,  7.558779652e+12,  -5.83345279e+12,  5.070377219e+13,  4.452178372e+12,            52.96
   -0.3819669169,      -1.39620003,    0.05303635635,     0.8350867266,    -0.2385181188,   -0.04439102437,     0.4281337792, -7.169499832e+12,  1.515273098e+11, -2.831531051e+13,   7.63027779e+12, -5.835132134e+12,  5.098609786e+13,  4.479080808e+12,            52.97
   -0.3736096475,     -1.398562353,    0.05259267006,      0.836362555,    -0.2339453579,   -0.04434598365,     0.4280384597, -7.208868604e+12,  1.184073593e+11, -2.848155641e+13,  7.702169636e+12, -5.836482114e+12,  5.127008144e+13,  4.506142535e+12,            52.98
   -0.3652397578,     -1.400878914,    0.05214944171,     0.8376107779,    -0.2293655837,   -0.04429943393,     0.4279431513, -7.248231074e+12,  8.491928958e+10, -2.864871558e+13,  7.774455141e+12, -5.837499055e+12,  5.155573203e+13,  4.533364356e+12,            52.99
   -0.3568575241,     -1.403149642,     0.0517066864,     0.8388313515,    -0.2247789941,   -0.04425137695,     0.4278478549,  -7.28758459e+12,  5.106174757e+10, -2.881679163e+13,  7.847134228e+12, -5.838179268e+12,   5.18430588e+13,  4.560747077e+12,               53
   -0.3484632231,     -1.405374472,    0.05126441919,     0.8400242333,    -0.2201857873,   -0.04420181458,      0.427752571, -7.326926479e+12,  1.683339784e+10, -2.898578818e+13,  7.920206794e+12, -5.838519053e+12,  5.213207093e+13,   4.58829151e+12,            53.01
   -0.3400571319,     -1.407553337,    0.05082265512,     0.8411893831,    -0.2155861617,   -0.04415074873,     0.4276573002, -7.366254045e+12, -1.776707725e+10, -2.915570886e+13,   7.99367271e+12, -5.838514696e+12,  5.242277765e+13,  4.615998465e+12,            53.02
    -0.331639528,     -1.409686174,    0.05038140922,      0.842326762,    -0.2109803161,   -0.04409818146,     0.4275620431, -7.405564573e+12,  -5.27409773e+10, -2.932655728e+13,  8.067531818e+12, -5.838162467e+12,   5.27151882e+13,  4.643868758e+12,            53.03
   -0.3232106893,     -1.411772923,    0.04994069649,     0.8434363331,    -0.2063684496,   -0.04404411487,     0.4274668004, -7.444855328e+12, -8.808958363e+10, -2.949833707e+13,  8.141783935e+12, -5.837458627e+12,   5.30093119e+13,  4.671903204e+12,            53.04
   -0.3147708941,     -1.413813524,    0.04950053191,     0.8445180611,    -0.2017507615,   -0.04398855119,     0.4273715728, -7.484123553e+12,  -1.23814159e+11, -2.967105185e+13,   8.21642885e+12, -5.836399422e+12,  5.330515806e+13,  4.700102624e+12,            53.05
    -0.306320421,      -1.41580792,    0.04906093045,     0.8455719127,    -0.1971274513,   -0.04393149272,     0.4272763607, -7.523366472e+12, -1.599159476e+11, -2.984470525e+13,  8.291466322e+12, -5.834981087e+12,  5.360273606e+13,  4.728467839e+12,            53.06
   -0.2978595489,     -1.417756055,    0.04862190703,     0.8465978562,    -0.1924987188,   -0.04387294186,     0.4271811649, -7.562581288e+12, -1.963961744e+11, -3.001930089e+13,  8.366896085e+12, -5.833199842e+12,  5.390205531e+13,  4.756999674e+12,            53.07
    -0.289388557,     -1.419657876,    0.04818347658,     0.8475958615,    -0.1878647639,   -0.04381290112,     0.4270859859, -7.601765184e+12, -2.332560455e+11, -3.019484239e+13,  8.442717845e+12, -5.831051898e+12,  5.420312523e+13,  4.785698956e+12,            53.08
   -0.2809077249,     -1.421513333,    0.04774565397,     0.8485659007,    -0.1832257868,   -0.04375137306,     0.4269908245, -7.640915324e+12, -2.704967473e+11, -3.037133338e+13,  8.518931277e+12, -5.828533451e+12,  5.450595532e+13,  4.814566513e+12,            53.09
   -0.2724173323,     -1.423322376,    0.04730845407,     0.8495079472,    -0.1785819877,   -0.04368836037,     0.4268956811, -7.680028853e+12, -3.081194468e+11, -3.054877749e+13,  8.595536029e+12, -5.825640689e+12,  5.481055508e+13,  4.843603179e+12,             53.1
   -0.2639176593,     -1.425084958,     0.0468718917,     0.8504219765,     -0.173933567,   -0.04362386581,     0.4268005565, -7.719102893e+12,  -3.46125291e+11, -3.072717833e+13,  8.672531722e+12, -5.822369785e+12,  5.511693406e+13,  4.872809787e+12,            53.11
   -0.2554089862,     -1.426801033,    0.04643598168,     0.8513079658,    -0.1692807253,   -0.04355789223,     0.4267054512,  -7.75813455e+12, -3.845154069e+11, -3.090653953e+13,  8.749917946e+12, -5.818716903e+12,  5.542510185e+13,  4.902187174e+12,            53.12
   -0.2468915936,     -1.428470558,    0.04600073878,     0.8521658938,    -0.1646236632,   -0.04349044258,     0.4266103659, -7.797120909e+12, -4.232909011e+11, -3.108686472e+13,  8.827694262e+12, -5.814678193e+12,  5.573506806e+13,  4.931736179e+12,            53.13
    -0.238365762,     -1.430093493,    0.04556617774,     0.8529957414,    -0.1599625813,   -0.04342151989,     0.4265153012, -7.836059038e+12,   -4.6245286e+11, -3.126815752e+13,  8.905860203e+12, -5.810249796e+12,  5.604684237e+13,  4.961457645e+12,            53.14
   -0.2298317724,     -1.431669797,    0.04513231328,      0.853797491,    -0.1552976805,   -0.04335112729,     0.4264202577, -7.874945983e+12,  -5.02002349e+11, -3.145042155e+13,  8.984415272e+12, -5.805427844e+12,  5.636043445e+13,  4.991352415e+12,            53.15
   -0.2212899059,     -1.433199434,    0.04469916008,     0.8545711268,    -0.1506291616,   -0.04327926799,     0.4263252359, -7.913778774e+12, -5.419404128e+11, -3.163366044e+13,  9.063358942e+12, -5.800208454e+12,  5.667585405e+13,  5.021421337e+12,            53.16
   -0.2127404436,     -1.434682369,     0.0442667328,     0.8553166347,    -0.1459572252,   -0.04320594529,     0.4262302366, -7.952554421e+12, -5.822680747e+11, -3.181787781e+13,  9.142690657e+12, -5.794587737e+12,  5.699311092e+13,  5.051665258e+12,            53.17
    -0.204183667,     -1.436118568,    0.04383504604,     0.8560340027,    -0.1412820723,   -0.04313116258,     0.4261352604, -7.991269916e+12, -6.229863369e+11, -3.200307728e+13,   9.22240983e+12, -5.788561791e+12,  5.731221488e+13,  5.082085033e+12,            53.18
   -0.1956198574,        -1.437508,     0.0434041144,       0.85672322,    -0.1366039036,   -0.04305492334,     0.4260403077, -8.029922232e+12, -6.640961801e+11, -3.218926248e+13,  9.302515845e+12, -5.782126705e+12,  5.763317575e+13,  5.112681513e+12,            53.19
   -0.1870492964,     -1.438850637,    0.04297395242,     0.8573842781,    -0.1319229199,   -0.04297723112,     0.4259453794, -8.068508325e+12, -7.055985631e+11, -3.237643703e+13,  9.383008054e+12, -5.775278558e+12,  5.795600342e+13,  5.143455557e+12,             53.2
   -0.1784722657,      -1.44014645,    0.04254457461,       0.85801717,    -0.1272393219,   -0.04289808959,     0.4258504758, -8.107025133e+12, -7.474944229e+11, -3.256460455e+13,   9.46388578e+12, -5.768013422e+12,   5.82807078e+13,  5.174408023e+12,            53.21
   -0.1698890469,     -1.441395415,    0.04211599545,     0.8586218905,    -0.1225533101,   -0.04281750247,     0.4257555978, -8.145469576e+12, -7.897846743e+11, -3.275376866e+13,  9.545148316e+12, -5.760327355e+12,  5.860729884e+13,  5.205539772e+12,            53.22
   -0.1612999218,     -1.442597509,    0.04168822937,     0.8591984361,    -0.1178650851,   -0.04273547358,     0.4256607458, -8.183838556e+12, -8.324702097e+11, -3.294393297e+13,   9.62679492e+12, -5.752216411e+12,  5.893578651e+13,   5.23685167e+12,            53.23
   -0.1527051721,      -1.44375271,    0.04126129077,     0.8597468051,    -0.1131748472,   -0.04265200684,     0.4255659206, -8.222128958e+12, -8.755518993e+11, -3.313510112e+13,  9.708824825e+12, -5.743676631e+12,  5.926618084e+13,  5.268344582e+12,            53.24
   -0.1441050796,        -1.444861,    0.04083519401,     0.8602669977,    -0.1084827968,   -0.04256710624,     0.4254711225, -8.260337651e+12, -9.190305902e+11, -3.332727672e+13,  9.791237227e+12, -5.734704049e+12,  5.959849189e+13,  5.300019377e+12,            53.25
   -0.1354999261,     -1.445922361,    0.04040995341,     0.8607590155,    -0.1037891338,   -0.04248077585,     0.4253763524, -8.298461485e+12, -9.629071069e+11, -3.352046338e+13,  9.874031295e+12, -5.725294693e+12,  5.993272975e+13,  5.331876928e+12,            53.26
   -0.1268899932,     -1.446936778,    0.03998558324,     0.8612228622,   -0.09909405823,   -0.04239301983,     0.4252816108, -8.336497295e+12, -1.007182251e+12, -3.371466472e+13,  9.957206164e+12, -5.715444579e+12,  6.026890454e+13,  5.363918108e+12,            53.27
   -0.1182755627,     -1.447904238,    0.03956209775,      0.861658543,   -0.09439776979,   -0.04230384243,     0.4251868982, -8.374441897e+12,   -1.0518568e+12, -3.390988436e+13,  1.004076094e+13, -5.705149716e+12,  6.060702644e+13,  5.396143793e+12,            53.28
   -0.1096569162,      -1.44882473,    0.03913951112,      0.862066065,   -0.08970046798,   -0.04221324796,     0.4250922153, -8.412292094e+12, -1.096931509e+12, -3.410612591e+13,  1.012469469e+13, -5.694406109e+12,  6.094710563e+13,  5.428554862e+12,            53.29
   -0.1010343353,     -1.449698244,     0.0387178375,     0.8624454369,   -0.08500235208,   -0.04212124084,     0.4249975627, -8.450044671e+12, -1.142407108e+12, -3.430339299e+13,  1.020900645e+13,  -5.68320975e+12,  6.128915237e+13,  5.461152198e+12,             53.3
  -0.09240810131,     -1.450524775,      0.038297091,     0.8627966692,   -0.08030362112,   -0.04202782556,      0.424902941, -8.487696395e+12, -1.188284306e+12, -3.450168921e+13,  1.029369524e+13, -5.671556628e+12,  6.163317692e+13,  5.493936683e+12,            53.31
  -0.08377849566,     -1.451304315,    0.03787728567,     0.8631197741,   -0.07560447384,   -0.04193300668,     0.4248083507, -8.525244022e+12, -1.234563785e+12, -3.470101818e+13,  1.037876003e+13, -5.659442723e+12,   6.19791896e+13,  5.526909204e+12,            53.32
  -0.07514579954,     -1.452036863,    0.03745843552,     0.8634147655,   -0.07090510872,   -0.04183678886,     0.4247137924, -8.562684288e+12, -1.281246204e+12, -3.490138351e+13,  1.046419977e+13, -5.646864009e+12,  6.232720074e+13,  5.560070651e+12,            53.33
  -0.06651029401,     -1.452722417,    0.03704055454,     0.8636816591,    -0.0662057239,   -0.04173917682,     0.4246192668, -8.600013916e+12, -1.328332199e+12, -3.510278881e+13,  1.055001335e+13, -5.633816454e+12,  6.267722074e+13,  5.593421914e+12,            53.34
  -0.05787225996,     -1.453360978,    0.03662365662,     0.8639204723,   -0.06150651722,   -0.04164017537,     0.4245247744, -8.637229612e+12,  -1.37582238e+12, -3.530523768e+13,  1.063619967e+13, -5.620296018e+12,     6.302926e+13,  5.626963886e+12,            53.35
   -0.0492319781,     -1.453952549,    0.03620775564,      0.864131224,   -0.05680768617,   -0.04153978941,     0.4244303158,  -8.67432807e+12, -1.423717332e+12, -3.550873375e+13,  1.072275755e+13, -5.606298657e+12,  6.338332898e+13,  5.660697466e+12,            53.36
  -0.04058972895,     -1.454497134,    0.03579286543,     0.8643139349,   -0.05210942787,   -0.04143802389,     0.4243358915, -8.711305965e+12, -1.472017617e+12,  -3.57132806e+13,  1.080968582e+13,  -5.59182032e+12,  6.373943817e+13,   5.69462355e+12,            53.37
   -0.0319457928,      -1.45499474,    0.03537899975,     0.8644686277,   -0.04741193906,   -0.04133488385,     0.4242415023, -8.748159962e+12, -1.520723771e+12, -3.591888185e+13,  1.089698326e+13, -5.576856951e+12,  6.409759811e+13,  5.728743041e+12,            53.38
  -0.02330044971,     -1.455445376,    0.03496617232,     0.8645953263,   -0.04271541611,   -0.04123037443,     0.4241471486, -8.784886709e+12, -1.569836304e+12, -3.612554109e+13,   1.09846486e+13,  -5.56140449e+12,  6.445781934e+13,  5.763056842e+12,            53.39
   -0.0146539795,     -1.455849052,    0.03455439681,     0.8646940565,   -0.03802005492,    -0.0411245008,      0.424052831,  -8.82148284e+12, -1.619355702e+12, -3.633326194e+13,  1.107268056e+13, -5.545458869e+12,  6.482011247e+13,  5.797565859e+12,             53.4
 -0.006006661715,     -1.456205782,    0.03414368683,     0.8647648458,   -0.03332605102,   -0.04101726824,       0.42395855, -8.857944976e+12, -1.669282426e+12, -3.654204798e+13,  1.116107781e+13, -5.529016018e+12,  6.518448813e+13,  5.832271001e+12,            53.41
  0.002641224379,     -1.456515579,    0.03373405595,     0.8648077234,   -0.02863359943,   -0.04090868209,     0.4238643064, -8.894269723e+12, -1.719616911e+12, -3.675190281e+13,    1.1249839e+13, -5.512071861e+12,  6.555095699e+13,  5.867173179e+12,            53.42
   0.01128939982,      -1.45677846,    0.03332551768,       0.86482272,   -0.02394289474,   -0.04079874777,     0.4237701006, -8.930453675e+12, -1.770359566e+12, -3.696283005e+13,  1.133896274e+13, -5.494622319e+12,  6.591952976e+13,  5.902273308e+12,            53.43
   0.01993758595,     -1.456994443,    0.03291808547,      0.864809868,   -0.01925413103,   -0.04068747078,     0.4236759331, -8.966493413e+12, -1.821510774e+12, -3.717483327e+13,  1.142844759e+13, -5.476663308e+12,  6.629021718e+13,  5.937572302e+12,            53.44
   0.02858550446,     -1.457163549,    0.03251177272,     0.8647692015,   -0.01456750189,   -0.04057485667,     0.4235818047, -9.002385502e+12, -1.873070892e+12, -3.738791607e+13,  1.151829211e+13, -5.458190741e+12,  6.666303002e+13,   5.97307108e+12,            53.45
